brand_id,id,brand,colors,count,dateAdded,dateUpdated,ean,flavors,manufacturer,manufacturerNumber,merchants,name,cost,costb,prices.condition,prices.dateAdded,prices.dateSeen,prices.flavor,prices.isSale,prices.offer,prices.returnPolicy,prices.shipping,sizes,upc
145,AVpfF-UjLJeJML432Pg-,Crocs,"Blue,White,Black,Lapis,Navy,Chocolate,Khaki,Neon Magenta",,2016-11-15T12:41:49Z,2016-11-15T12:41:49Z,8.83504E+11,,Crocs,10001.NEONMAGENTA.8/6M,"[{""dateSeen"":[""2016-11-15T12:41:49Z""],""name"":""Areatrend""}]",Crocs Men's Classic Ankle-high Rubber Sandal,28.83,28.83,new,2016-11-15T12:41:49Z,2016-02-19T00:00:00Z,,TRUE,SAVINGS_AMTUSD 6.16,,,,8.83504E+11
145,AVpfI3p1ilAPnD_xVxZm,Crocs,Brown,,2017-01-12T06:17:12Z,2017-01-12T06:17:12Z,8.87351E+11,,Crocs,202547-23J,"[{""dateSeen"":[""2017-01-12T06:17:12Z""],""name"":""Apparelsave""}]",Crocs Swiftwater Flip Men  Open Toe Suede  Flip Flop Sandal,28.99,28.99,new,2017-01-12T06:17:12Z,2017-01-11T00:00:00Z,,TRUE,REDUCED USD 11.01,,,"7,8,11",8.87351E+11
145,AVpfY5lkLJeJML438XfP,Crocs,,,2016-09-27T03:24:17Z,2016-10-05T17:47:54Z,8.83504E+11,,Crocs,DUETPLUS-OCN/NVY,"[{""dateSeen"":[""2016-09-27T03:24:17Z""],""name"":""Apparelsave""}]",Crocs Duet Plus    Round Toe Synthetic  Clogs,28.99,28.99,new,2016-09-27T03:24:17Z,2016-09-27T03:24:17Z,,TRUE,REDUCED USD 11.01,,,,8.83504E+11
145,AVpfPCQNilAPnD_xXzFk,Crocs,Gray,,2016-10-05T22:23:45Z,2017-01-09T20:23:33Z,8.87351E+11,,Crocs,202547-02W,"[{""dateSeen"":[""2016-10-05T22:23:45Z""],""name"":""Apparelsave""}]",Crocs Swiftwater Flip Men  Open Toe Suede  Flip Flop Sandal,28.99,28.99,new,2017-01-09T20:23:33Z,2017-01-05T00:00:00Z,,TRUE,REDUCED USD 11.01,,,"10,11,7,9,8",8.87351E+11
145,AVpfF-UjLJeJML432Pg-,Crocs,"Blue,White,Black,Lapis,Navy,Chocolate,Khaki,Neon Magenta",,2016-11-15T12:41:49Z,2016-11-15T12:41:49Z,8.83504E+11,,Crocs,10001.NEONMAGENTA.8/6M,"[{""dateSeen"":[""2016-11-15T12:41:49Z""],""name"":""Areatrend""}]",Crocs Men's Classic Ankle-high Rubber Sandal,29.32,29.32,new,2016-11-15T12:41:49Z,2016-11-05T00:00:00Z,,FALSE,SAVINGS_AMTUSD 6.20,,,,8.83504E+11
145,AVpfDQkX1cnluZ0-cz9f,Crocs,,,2016-03-31T08:00:49Z,2016-10-05T16:56:37Z,8.41158E+11,,Crocs,10001.NAVY.8/6M,"[{""dateSeen"":[""2016-03-31T08:00:49Z""],""name"":""Areatrend""}]",Crocs Men's Classic Navy Ankle-high Rubber Sandal - 6m,29.32,29.32,new,2016-03-31T08:00:49Z,2016-04-01T00:00:00Z,,TRUE,SAVINGS_AMT USD 5.67,,,,8.41158E+11
145,AVpfclf7ilAPnD_xb60I,Crocs,,,2016-10-05T22:23:36Z,2016-10-05T22:23:36Z,8.87351E+11,,Crocs,CROU1-066-CITILANE-BLACKWH1430.75M,"[{""dateSeen"":[""2016-10-05T22:23:36Z""],""name"":""Areatrend""}]",Crocs Men's Citilane Flip Black/white Ankle-high Rubber Sandal - 5m,29.69,29.69,new,2016-10-05T22:23:36Z,2016-10-04T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpfkp-J1cnluZ0-nObF,Crocs,,,2016-11-01T09:44:36Z,2016-11-01T09:44:36Z,8.83503E+11,,Crocs,10126.NAVY.6/4M,"[{""dateSeen"":[""2016-11-01T09:44:36Z""],""name"":""Areatrend""}]",Crocs Men's Baya Navy Ankle-high Rubber Sandal - 4m,29.96,29.96,new,2016-11-01T09:44:36Z,2016-04-21T00:00:00Z,,TRUE,SAVINGS_AMT USD 5.03,,,,8.83503E+11
145,AVpfkp-J1cnluZ0-nObF,Crocs,,,2016-11-01T09:44:36Z,2016-11-01T09:44:36Z,8.83503E+11,,Crocs,10126.NAVY.6/4M,"[{""dateSeen"":[""2016-11-01T09:44:36Z""],""name"":""Areatrend""}]",Crocs Men's Baya Navy Ankle-high Rubber Sandal - 4m,29.98,29.98,new,2016-11-01T09:44:36Z,2016-04-18T00:00:00Z,,TRUE,SAVINGS_AMT USD 5.01,,,,8.83503E+11
145,AVpfkMNm1cnluZ0-nFGZ,Crocs,Brown,,2017-01-12T06:13:38Z,2017-01-12T06:13:38Z,8.8735E+11,,Crocs,14989-ESP/KHK,"[{""dateSeen"":[""2017-01-12T06:13:38Z""],""name"":""Apparelsave""}]",Crocs Cabo Loafer Men  Round Toe Canvas Brown Loafer,29.99,29.99,,2017-01-12T06:13:38Z,2016-10-04T00:00:00Z,,TRUE,REDUCED USD 20.01,,,"7,13,11,12",8.8735E+11
145,AVpfkp-J1cnluZ0-nObF,Crocs,,,2016-11-01T09:44:36Z,2016-11-01T09:44:36Z,8.83503E+11,,Crocs,10126.NAVY.6/4M,"[{""dateSeen"":[""2016-11-01T09:44:36Z""],""name"":""Areatrend""}]",Crocs Men's Baya Navy Ankle-high Rubber Sandal - 4m,30.12,30.12,new,2016-11-01T09:44:36Z,2016-10-04T00:00:00Z,,FALSE,,,,,8.83503E+11
145,AVpfkp-J1cnluZ0-nObF,Crocs,,,2016-11-01T09:44:36Z,2016-11-01T09:44:36Z,8.83503E+11,,Crocs,10126.NAVY.6/4M,"[{""dateSeen"":[""2016-11-01T09:44:36Z""],""name"":""Areatrend""}]",Crocs Men's Baya Navy Ankle-high Rubber Sandal - 4m,30.19,30.19,new,2016-11-01T09:44:36Z,2016-10-04T00:00:00Z,,FALSE,SAVINGS_AMT USD 5.03,,,,8.83503E+11
145,AVpfkXPGLJeJML43_mM5,Crocs,,,2016-10-05T22:23:41Z,2016-10-05T22:23:41Z,8.41158E+11,,Crocs,10001.NAVY.6/4M,"[{""dateSeen"":[""2016-10-05T22:23:41Z""],""name"":""Areatrend""}]",Crocs Men's Classic Navy Ankle-high Rubber Sandal - 4m,30.19,30.19,new,2016-10-05T22:23:41Z,2016-10-04T00:00:00Z,,FALSE,,,,,8.41158E+11
145,AVpfFhqN1cnluZ0-dnFL,Crocs,"Black,Chocolate,Khaki,Navy,Neon Magenta,White",,2016-11-06T23:58:05Z,2016-11-06T23:58:05Z,8.41158E+11,,Crocs,10001.KHAKI.7/5M,"[{""dateSeen"":[""2016-11-06T23:58:05Z""],""name"":""Areatrend""}]",Crocs Men's Classic Ankle-high Rubber Sandal,30.23,30.23,new,2016-11-06T23:58:05Z,2016-11-05T00:00:00Z,,FALSE,,,,,8.41158E+11
145,AVpfTmlGLJeJML436twn,Crocs,,,2016-10-29T23:10:48Z,2016-10-29T23:10:48Z,8.83504E+11,,Crocs,10001.BLACK.14M,"[{""dateSeen"":[""2016-10-29T23:10:48Z""],""name"":""Areatrend""}]",Crocs Men's Classic Black Ankle-high Rubber Sandal - 14m,30.27,30.27,new,2016-10-29T23:10:48Z,2016-10-15T00:00:00Z,,FALSE,,,,,8.83504E+11
145,AVpfTmlGLJeJML436twn,Crocs,,,2016-10-29T23:10:48Z,2016-10-29T23:10:48Z,8.83504E+11,,Crocs,10001.BLACK.14M,"[{""dateSeen"":[""2016-10-29T23:10:48Z""],""name"":""Areatrend""}]",Crocs Men's Classic Black Ankle-high Rubber Sandal - 14m,30.3,30.3,new,2016-10-29T23:10:48Z,2016-10-28T00:00:00Z,,FALSE,,,,,8.83504E+11
145,AVpfFhqN1cnluZ0-dnFL,Crocs,"Black,Chocolate,Khaki,Navy,Neon Magenta,White",,2016-11-06T23:58:05Z,2016-11-06T23:58:05Z,8.41158E+11,,Crocs,10001.KHAKI.7/5M,"[{""dateSeen"":[""2016-11-06T23:58:05Z""],""name"":""Areatrend""}]",Crocs Men's Classic Ankle-high Rubber Sandal,30.31,30.31,new,2016-11-06T23:58:05Z,2016-10-31T00:00:00Z,,FALSE,,,,,8.41158E+11
145,AVpfkp-J1cnluZ0-nObF,Crocs,,,2016-11-01T09:44:36Z,2016-11-01T09:44:36Z,8.83503E+11,,Crocs,10126.NAVY.6/4M,"[{""dateSeen"":[""2016-11-01T09:44:36Z""],""name"":""Areatrend""}]",Crocs Men's Baya Navy Ankle-high Rubber Sandal - 4m,30.31,30.31,new,2016-11-01T09:44:36Z,2016-10-31T00:00:00Z,,FALSE,,,,,8.83503E+11
145,AVpe-dYh1cnluZ0-bJCJ,Crocs,CharcoalOcean,,2017-01-12T06:17:25Z,2017-01-12T06:17:25Z,,,Crocs,11016.CHARCOALOCEAN.11/9M,"[{""dateSeen"":[""2017-01-12T06:17:25Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Charcoal/ocean Ankle-high Rubber Sandal - 9m,30.79,30.79,new,2017-01-12T06:17:25Z,2016-10-03T00:00:00Z,,FALSE,,,,,8.83504E+11
145,AVpe-dYh1cnluZ0-bJCJ,Crocs,CharcoalOcean,,2017-01-12T06:17:25Z,2017-01-12T06:17:25Z,,,Crocs,11016.CHARCOALOCEAN.11/9M,"[{""dateSeen"":[""2017-01-12T06:17:25Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Charcoal/ocean Ankle-high Rubber Sandal - 9m,30.82,30.82,new,2017-01-12T06:17:25Z,2016-10-31T00:00:00Z,,FALSE,REDUCED USD 9.11,,,,8.83504E+11
145,AVpe-dYh1cnluZ0-bJCJ,Crocs,CharcoalOcean,,2017-01-12T06:17:25Z,2017-01-12T06:17:25Z,,,Crocs,11016.CHARCOALOCEAN.11/9M,"[{""dateSeen"":[""2017-01-12T06:17:25Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Charcoal/ocean Ankle-high Rubber Sandal - 9m,30.88,30.88,new,2017-01-12T06:17:25Z,2017-01-11T00:00:00Z,,TRUE,REDUCED USD 9.11,,,,8.83504E+11
145,AVpe5Xw1ilAPnD_xQVBS,Crocs,ChocolateKhaki,,2016-11-01T09:44:27Z,2017-01-27T01:26:30Z,8.87351E+11,,Crocs,203472,"[{""dateSeen"":[""2016-11-01T09:44:27Z""],""name"":""Bhfo, Inc.""}]",Crocs Mens Modi Sport Realtree Camouflage Slide Flip-flops,30.99,30.99,new,2016-11-01T09:44:27Z,2016-10-31T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpfJxIJilAPnD_xWEdk,Crocs,GraphiteBlack,,2017-01-12T06:17:13Z,2017-01-12T06:17:13Z,8.87351E+11,,Crocs,CROM7-02W-SWIFTWAT-GRAPHITE2100.10M,"[{""dateSeen"":[""2017-01-12T06:17:13Z""],""name"":""Areatrend""}]",Crocs Swiftwater Flip Men  Open Toe Suede Gray Flip Flop Sandal,31.05,31.05,new,2017-01-12T06:17:13Z,2016-10-15T00:00:00Z,,FALSE,,,,"10,7,9,8,11",8.87351E+11
145,AVpfJxIJilAPnD_xWEdk,Crocs,GraphiteBlack,,2017-01-12T06:17:13Z,2017-01-12T06:17:13Z,8.87351E+11,,Crocs,CROM7-02W-SWIFTWAT-GRAPHITE2100.10M,"[{""dateSeen"":[""2017-01-12T06:17:13Z""],""name"":""Areatrend""}]",Crocs Swiftwater Flip Men  Open Toe Suede Gray Flip Flop Sandal,31.67,31.67,new,2017-01-12T06:17:13Z,2017-01-11T00:00:00Z,,TRUE,REDUCED USD 8.32,,,"10,7,9,8,11",8.87351E+11
145,AVpe7bzgLJeJML43yhd2,Crocs,BlackStucco,,2017-01-12T06:17:10Z,2017-01-12T06:17:10Z,8.87351E+11,,Crocs,CROU11016-CROCBAND-BLACKST480.1210M,"[{""dateSeen"":[""2017-01-12T06:17:10Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Black/stucco Ankle-high Rubber Sandal - 12m,33.18,33.18,new,2017-01-12T06:17:10Z,2017-01-11T00:00:00Z,,TRUE,REDUCED USD 6.81,,,,8.87351E+11
145,AVpfx4o1ilAPnD_xiIDU,Crocs,KhakiEspresso,,2017-01-12T06:17:27Z,2017-01-12T06:17:27Z,8.87351E+11,,Crocs,CROM-CROCBAND-KHAKIESP104.13M,"[{""dateSeen"":[""2017-01-12T06:17:27Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Khaki/espresso Ankle-high Rubber Sandal - 13m,33.18,33.18,new,2017-01-12T06:17:27Z,2017-01-11T00:00:00Z,,TRUE,REDUCED USD 6.81,,,,8.87351E+11
145,AVpe58rqilAPnD_xQiv1,Crocs,,,2016-11-01T09:44:23Z,2016-11-01T09:44:23Z,8.87351E+11,,Crocs,CROM-CROCBAND-KHAKIESP104.11M,"[{""dateSeen"":[""2016-11-01T09:44:23Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Khaki/espresso Ankle-high Rubber Sandal - 11m,33.29,33.29,new,2016-11-01T09:44:23Z,2016-10-31T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpfm8PNLJeJML43AYoE,Crocs,,,2016-11-01T09:44:41Z,2016-11-01T09:44:41Z,,,Crocs,11016.NAVY.11/9M,"[{""dateSeen"":[""2016-11-01T09:44:41Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Navy Ankle-high Rubber Sandal - 9m,33.29,33.29,new,2016-11-01T09:44:41Z,2016-10-31T00:00:00Z,,FALSE,,,,,8.83503E+11
145,AVpfQwwb1cnluZ0-hV2u,Crocs,,,2016-10-05T16:56:12Z,2016-10-05T16:56:12Z,8.83504E+11,,Crocs,C9C5UKO8/6M,"[{""dateSeen"":[""2016-10-05T16:56:12Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Ii.5 Khaki/espresso Ankle-high Rubber Sandal - 6m,33.47,33.47,new,2016-10-05T16:56:12Z,2016-10-04T00:00:00Z,,FALSE,,,,,8.83504E+11
145,AVpfm8PNLJeJML43AYoE,Crocs,,,2016-11-01T09:44:41Z,2016-11-01T09:44:41Z,,,Crocs,11016.NAVY.11/9M,"[{""dateSeen"":[""2016-11-01T09:44:41Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Navy Ankle-high Rubber Sandal - 9m,33.6,33.6,new,2016-11-01T09:44:41Z,2016-03-18T00:00:00Z,,TRUE,SAVINGS_AMT USD 6.39,,,,8.83503E+11
145,AVpftegAilAPnD_xg2YC,Crocs,"Charcoal,Black,Khaki,Espresso,Light Grey",,2017-01-17T18:53:55Z,2017-01-17T18:53:55Z,8.83504E+11,,Crocs,10128-062,"[{""dateSeen"":[""2017-01-17T18:53:55Z""],""name"":""Shoebuy.com""}]",Crocs Santa Cruz    Round Toe Canvas  Loafer,34.95,34.95,new,2017-01-17T18:53:55Z,2017-01-16T00:00:00Z,,FALSE,,,,9,8.83504E+11
145,AVpfF-UjLJeJML432Pg-,Crocs,"Blue,White,Black,Lapis,Navy,Chocolate,Khaki,Neon Magenta",,2016-11-15T12:41:49Z,2016-11-15T12:41:49Z,8.83504E+11,,Crocs,10001.NEONMAGENTA.8/6M,"[{""dateSeen"":[""2016-11-15T12:41:49Z""],""name"":""Areatrend""}]",Crocs Men's Classic Ankle-high Rubber Sandal,34.99,34.99,new,2016-11-15T12:41:49Z,2016-03-11T00:00:00Z,,FALSE,SAVINGS_AMTUSD 6.20,,,,8.83504E+11
145,AVpfDQkX1cnluZ0-cz9f,Crocs,,,2016-03-31T08:00:49Z,2016-10-05T16:56:37Z,8.41158E+11,,Crocs,10001.NAVY.8/6M,"[{""dateSeen"":[""2016-03-31T08:00:49Z""],""name"":""Areatrend""}]",Crocs Men's Classic Navy Ankle-high Rubber Sandal - 6m,34.99,34.99,new,2016-03-31T08:00:49Z,2016-04-01T00:00:00Z,,FALSE,,,,,8.41158E+11
145,AVpfkp-J1cnluZ0-nObF,Crocs,,,2016-11-01T09:44:36Z,2016-11-01T09:44:36Z,8.83503E+11,,Crocs,10126.NAVY.6/4M,"[{""dateSeen"":[""2016-11-01T09:44:36Z""],""name"":""Areatrend""}]",Crocs Men's Baya Navy Ankle-high Rubber Sandal - 4m,34.99,34.99,new,2016-11-01T09:44:36Z,2016-04-21T00:00:00Z,,FALSE,,,,,8.83503E+11
145,AVpe8RfoLJeJML43y0nO,Crocs,Pink,,2016-11-15T12:43:08Z,2016-11-15T12:43:08Z,8.8735E+11,,Crocs,202346-5L5,"[{""dateSeen"":[""2016-11-15T12:43:08Z""],""name"":""Apparelsave""}]",Crocs Baya Plush Men  Round Toe Synthetic Pink Clogs,35,35,new,2016-11-15T12:43:08Z,2016-11-05T00:00:00Z,,FALSE,REDUCED USD 7.01,,,"13,11",8.8735E+11
145,AVpe4lM4LJeJML43xdED,Crocs,,,2016-11-11T09:57:16Z,2016-11-11T09:57:16Z,8.8735E+11,,Crocs,C10BHUBK6/4M,"[{""dateSeen"":[""2016-11-11T09:57:16Z""],""name"":""Areatrend""}]",Crocs Men's Baya Plush Black/black Ankle-high Rubber Sandal - 4m,35.92,35.92,,2016-11-11T09:57:16Z,2016-04-19T00:00:00Z,,TRUE,SAVINGS_AMT USD 9.07,,,,8.8735E+11
145,AVpe4lM4LJeJML43xdED,Crocs,,,2016-11-11T09:57:16Z,2016-11-11T09:57:16Z,8.8735E+11,,Crocs,C10BHUBK6/4M,"[{""dateSeen"":[""2016-11-11T09:57:16Z""],""name"":""Areatrend""}]",Crocs Men's Baya Plush Black/black Ankle-high Rubber Sandal - 4m,35.93,35.93,,2016-11-11T09:57:16Z,2016-04-18T00:00:00Z,,TRUE,SAVINGS_AMT USD 9.06,,,,8.8735E+11
145,AVpe4lM4LJeJML43xdED,Crocs,,,2016-11-11T09:57:16Z,2016-11-11T09:57:16Z,8.8735E+11,,Crocs,C10BHUBK6/4M,"[{""dateSeen"":[""2016-11-11T09:57:16Z""],""name"":""Areatrend""}]",Crocs Men's Baya Plush Black/black Ankle-high Rubber Sandal - 4m,35.96,35.96,new,2016-11-11T09:57:16Z,2016-04-07T00:00:00Z,,TRUE,SAVINGS_AMT USD 9.03,,,,8.8735E+11
145,AVpfI3p1ilAPnD_xVxZm,Crocs,Brown,,2017-01-12T06:17:12Z,2017-01-12T06:17:12Z,8.87351E+11,,Crocs,202547-23J,"[{""dateSeen"":[""2017-01-12T06:17:12Z""],""name"":""Apparelsave""}]",Crocs Swiftwater Flip Men  Open Toe Suede  Flip Flop Sandal,35.99,35.99,new,2017-01-12T06:17:12Z,2016-10-31T00:00:00Z,,TRUE,REDUCED USD 4.01,,,"7,8,11",8.87351E+11
145,AVpfPCQNilAPnD_xXzFk,Crocs,Gray,,2016-10-05T22:23:45Z,2017-01-09T20:23:33Z,8.87351E+11,,Crocs,202547-02W,"[{""dateSeen"":[""2016-10-05T22:23:45Z""],""name"":""Apparelsave""}]",Crocs Swiftwater Flip Men  Open Toe Suede  Flip Flop Sandal,35.99,35.99,new,2016-10-05T22:23:45Z,2016-10-04T00:00:00Z,,TRUE,REDUCED USD 4.01,,,"10,11,7,9,8",8.87351E+11
145,AVpf0A3h1cnluZ0-rvxS,Crocs,,,2016-09-23T13:10:10Z,2016-10-05T17:47:11Z,8.8735E+11,,Crocs,CROM1-070-SWIFTWAT-BLACKCH1400.9M,"[{""dateSeen"":[""2016-09-23T13:10:10Z""],""name"":""Areatrend""}]",Crocs Men's Swiftwater Black/charcoal Ankle-high Rubber Flat Shoe - 9m,36.07,36.07,new,2016-09-23T13:10:10Z,2016-09-23T13:10:10Z,,FALSE,REDUCED USD 8.82,,,,8.8735E+11
145,AVpfFaby1cnluZ0-dkjk,Crocs,NavyBijou Blue,,2017-01-12T06:13:25Z,2017-01-12T06:13:25Z,8.87351E+11,,Crocs,CROU4-42T-CITILANE-NAVYBIJ2100.1210M,"[{""dateSeen"":[""2017-01-12T06:13:25Z""],""name"":""Areatrend""}]",Crocs Men's Citilane Flash Ankle-high Rubber Flat Shoe,36.08,36.08,new,2017-01-12T06:13:25Z,2017-01-11T00:00:00Z,,TRUE,REDUCED USD 8.91,,,,8.87351E+11
145,AVpe4lM4LJeJML43xdED,Crocs,,,2016-11-11T09:57:16Z,2016-11-11T09:57:16Z,8.8735E+11,,Crocs,C10BHUBK6/4M,"[{""dateSeen"":[""2016-11-11T09:57:16Z""],""name"":""Areatrend""}]",Crocs Men's Baya Plush Black/black Ankle-high Rubber Sandal - 4m,36.15,36.15,new,2016-11-11T09:57:16Z,2016-10-04T00:00:00Z,,FALSE,SAVINGS_AMT USD 9.07,,,,8.8735E+11
145,AVpf0A3h1cnluZ0-rvxS,Crocs,,,2016-09-23T13:10:10Z,2016-10-05T17:47:11Z,8.8735E+11,,Crocs,CROM1-070-SWIFTWAT-BLACKCH1400.9M,"[{""dateSeen"":[""2016-09-23T13:10:10Z""],""name"":""Areatrend""}]",Crocs Men's Swiftwater Black/charcoal Ankle-high Rubber Flat Shoe - 9m,36.17,36.17,,2016-09-23T13:10:10Z,2016-09-23T13:10:10Z,,TRUE,REDUCED USD 8.82,,,,8.8735E+11
145,AVpe4lM4LJeJML43xdED,Crocs,,,2016-11-11T09:57:16Z,2016-11-11T09:57:16Z,8.8735E+11,,Crocs,C10BHUBK6/4M,"[{""dateSeen"":[""2016-11-11T09:57:16Z""],""name"":""Areatrend""}]",Crocs Men's Baya Plush Black/black Ankle-high Rubber Sandal - 4m,36.19,36.19,new,2016-11-11T09:57:16Z,2016-11-09T00:00:00Z,,FALSE,SAVINGS_AMT USD 9.07,,,,8.8735E+11
145,AVpe7bzgLJeJML43yhd2,Crocs,BlackStucco,,2017-01-12T06:17:10Z,2017-01-12T06:17:10Z,8.87351E+11,,Crocs,CROU11016-CROCBAND-BLACKST480.1210M,"[{""dateSeen"":[""2017-01-12T06:17:10Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Black/stucco Ankle-high Rubber Sandal - 12m,39.15,39.15,new,2017-01-12T06:17:10Z,2016-11-05T00:00:00Z,,FALSE,REDUCED USD 6.81,,,,8.87351E+11
145,AVpe-dYh1cnluZ0-bJCJ,Crocs,CharcoalOcean,,2017-01-12T06:17:25Z,2017-01-12T06:17:25Z,,,Crocs,11016.CHARCOALOCEAN.11/9M,"[{""dateSeen"":[""2017-01-12T06:17:25Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Charcoal/ocean Ankle-high Rubber Sandal - 9m,39.99,39.99,new,2017-01-12T06:17:25Z,2017-01-11T00:00:00Z,,FALSE,,,,,8.83504E+11
145,AVpe7bzgLJeJML43yhd2,Crocs,BlackStucco,,2017-01-12T06:17:10Z,2017-01-12T06:17:10Z,8.87351E+11,,Crocs,CROU11016-CROCBAND-BLACKST480.1210M,"[{""dateSeen"":[""2017-01-12T06:17:10Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Black/stucco Ankle-high Rubber Sandal - 12m,39.99,39.99,new,2017-01-12T06:17:10Z,2017-01-11T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpe5Xw1ilAPnD_xQVBS,Crocs,ChocolateKhaki,,2016-11-01T09:44:27Z,2017-01-27T01:26:30Z,8.87351E+11,,Crocs,203472,"[{""dateSeen"":[""2016-11-01T09:44:27Z""],""name"":""Bhfo, Inc.""}]",Crocs Mens Modi Sport Realtree Camouflage Slide Flip-flops,39.99,39.99,new,2017-01-27T01:26:30Z,2017-01-25T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpfJxIJilAPnD_xWEdk,Crocs,GraphiteBlack,,2017-01-12T06:17:13Z,2017-01-12T06:17:13Z,8.87351E+11,,Crocs,CROM7-02W-SWIFTWAT-GRAPHITE2100.10M,"[{""dateSeen"":[""2017-01-12T06:17:13Z""],""name"":""Areatrend""}]",Crocs Swiftwater Flip Men  Open Toe Suede Gray Flip Flop Sandal,39.99,39.99,new,2017-01-12T06:17:13Z,2017-01-11T00:00:00Z,,FALSE,,,,"10,7,9,8,11",8.87351E+11
145,AVpfx4o1ilAPnD_xiIDU,Crocs,KhakiEspresso,,2017-01-12T06:17:27Z,2017-01-12T06:17:27Z,8.87351E+11,,Crocs,CROM-CROCBAND-KHAKIESP104.13M,"[{""dateSeen"":[""2017-01-12T06:17:27Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Khaki/espresso Ankle-high Rubber Sandal - 13m,39.99,39.99,new,2017-01-12T06:17:27Z,2017-01-11T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpf-olL1cnluZ0-ucne,Crocs,Candy PinkParty Pink,,2017-01-30T04:12:11Z,2017-01-30T04:12:11Z,8.87351E+11,,Crocs,12836,"[{""dateSeen"":[""2017-01-30T04:12:11Z""],""name"":""Bhfo, Inc.""}]",Crocs Mens Light Weight Slip On Clogs,39.99,39.99,new,2017-01-30T04:12:11Z,2017-01-24T00:00:00Z,,FALSE,,,,,8.87351E+11
145,AVpfm8PNLJeJML43AYoE,Crocs,,,2016-11-01T09:44:41Z,2016-11-01T09:44:41Z,,,Crocs,11016.NAVY.11/9M,"[{""dateSeen"":[""2016-11-01T09:44:41Z""],""name"":""Areatrend""}]",Crocs Men's Crocband Navy Ankle-high Rubber Sandal - 9m,39.99,39.99,new,2016-11-01T09:44:41Z,2016-03-18T00:00:00Z,,FALSE,,,,,8.83503E+11
145,AVpfI3p1ilAPnD_xVxZm,Crocs,Brown,,2017-01-12T06:17:12Z,2017-01-12T06:17:12Z,8.87351E+11,,Crocs,202547-23J,"[{""dateSeen"":[""2017-01-12T06:17:12Z""],""name"":""Apparelsave""}]",Crocs Swiftwater Flip Men  Open Toe Suede  Flip Flop Sandal,40,40,new,2017-01-12T06:17:12Z,2016-10-31T00:00:00Z,,FALSE,,,,"7,8,11",8.87351E+11
145,AVpfY5lkLJeJML438XfP,Crocs,,,2016-09-27T03:24:17Z,2016-10-05T17:47:54Z,8.83504E+11,,Crocs,DUETPLUS-OCN/NVY,"[{""dateSeen"":[""2016-09-27T03:24:17Z""],""name"":""Apparelsave""}]",Crocs Duet Plus    Round Toe Synthetic  Clogs,40,40,new,2016-09-27T03:24:17Z,2016-09-27T03:24:17Z,,FALSE,,,,,8.83504E+11
145,AVpfPCQNilAPnD_xXzFk,Crocs,Gray,,2016-10-05T22:23:45Z,2017-01-09T20:23:33Z,8.87351E+11,,Crocs,202547-02W,"[{""dateSeen"":[""2016-10-05T22:23:45Z""],""name"":""Apparelsave""}]",Crocs Swiftwater Flip Men  Open Toe Suede  Flip Flop Sandal,40,40,new,2016-10-05T22:23:45Z,2016-10-04T00:00:00Z,,FALSE,,,,"10,11,7,9,8",8.87351E+11
145,AVpfuHNE1cnluZ0-qDNh,Crocs,BlackBlack,,2017-01-09T20:23:54Z,2017-01-09T20:23:54Z,8.83504E+11,,Crocs,10931.BLACKBLACK.10M,"[{""dateSeen"":[""2017-01-09T20:23:54Z""],""name"":""Areatrend""}]",Crocs Men's Yukon Sport Ankle-high Rubber Flat Shoe,42.11,42.11,new,2017-01-09T20:23:54Z,2017-01-09T00:00:00Z,,TRUE,REDUCED USD 12.88,,,,8.83504E+11
145,AVpfFaby1cnluZ0-dkjk,Crocs,NavyBijou Blue,,2017-01-12T06:13:25Z,2017-01-12T06:13:25Z,8.87351E+11,,Crocs,CROU4-42T-CITILANE-NAVYBIJ2100.1210M,"[{""dateSeen"":[""2017-01-12T06:13:25Z""],""name"":""Areatrend""}]",Crocs Men's Citilane Flash Ankle-high Rubber Flat Shoe,44.99,44.99,new,2017-01-12T06:13:25Z,2017-01-11T00:00:00Z,,FALSE,,,,,8.87351E+11
